"Census_date","Site","Transect_plot","Quad","Phenology","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Num_total_branches","Longest_leaf_cm","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Notes","Census_year","Year_marked","Collected_by","Entered_by","Date_entered","Band","Band_num","Band_color","Pick_color","Sword_color","Tag","2018tag","2019tag","Buds","Herbivory","Category_herbivory","Leaf_thickness_mm","Num_leaves","Canopy_width_cm","Stem_diam_mm_UFA"
2020-06-25,"BH","2.0","4.0","V",NA,NA,"<1","4.5",1,"1.5",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","4.0","V",NA,NA,"<1","3.5",1,"1.3",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","4.0","V",NA,NA,"<1","6.5",1,"2.0",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","4.0","V",NA,NA,"<1","6.5",1,"1.4",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","4.0","V",10,33,"1.62","11.0",1,"2.5",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,3,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.62
2020-06-25,"BH","2.0","4.0","V",NA,NA,"<1","8.0",1,"2.0",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","4.0","V",NA,NA,"<1","10.5",1,"1.5",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","4.0","V",9,31,"1.75","11.0",1,"2.0",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,22,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.75
2020-06-25,"BH","2.0","4.0","V",NA,NA,"<1","5.0",1,"1.0",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","4.0","V",NA,NA,"<1","4.0",1,"1.5",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","4.0","V",NA,NA,"<1","4.0",1,"1.2",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","4.0","V",2,50,"1.68","9.0",1,"2.0",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,68,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.68
2020-06-25,"BH","2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
2020-06-25,"BH","2.0","3.5","V",2,2,"1.4","5.9",1,"1.5",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,2,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.4
2020-06-25,"BH","2.0","3.5","V",NA,NA,"<1","4.0",1,"1.3",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.5","V",NA,NA,"<1","3.4",1,"1.2",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.5","V",9,3,"1.53","4.8",1,"1.6",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,786,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.53
2020-06-25,"BH","2.0","3.5","V",10,4,"1.25","3.9",1,"1.8",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,709,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.25
2020-06-25,"BH","2.0","3.5","V",NA,NA,"<1","3.2",1,"1.2",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.5","V",23,2,"1.47","4.9",1,"2.0",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,86,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.47
2020-06-25,"BH","2.0","3.5","V",27,3,"1.16","5.7",1,"0.9",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,82,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.16
2020-06-25,"BH","2.0","3.5","V",32,1,"1.0","4.3",1,"1.3",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,705,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1
2020-06-25,"BH","2.0","3.5","V",NA,NA,"<1","9.9",1,"1.5",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.5","V",35,3,"1.01","2.8",1,"1.0",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,730,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.01
2020-06-25,"BH","2.0","3.5","V",40,2,"1.33","4.1",1,"2.0",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,750,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.33
2020-06-25,"BH","2.0","3.5","V",NA,NA,"<1","2.7",1,"0.9",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.5","V",NA,NA,"<1","4.0",1,"1.6",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.5","V",NA,NA,"<1","2.6",1,"0.7",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.5","V",NA,NA,"<1","1.5",1,"0.5",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.5","V",NA,NA,"<1","2.2",1,"0.6",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.5","V",NA,NA,"<1","0.8",1,"0.6",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.5","V",45,35,"1.27","4.0",1,"1.0",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,74,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.27
2020-06-25,"BH","2.0","3.5","V",NA,NA,"<1","2.0",1,"0.9",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.5","V",NA,NA,"<1","2.2",1,"0.7",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.5","V",NA,NA,"<1","3.5",1,"0.9",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.5","V",NA,NA,"<1","4.7",1,"1.2",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.5","V",NA,NA,"<1","4.7",1,"1.1",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.5","V",48,45,"1.21","4.8",1,"1.4",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,735,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.21
2020-06-25,"BH","2.0","3.5","V",NA,NA,"<1","3.2",1,"1.1",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.5","V",49,50,"1.22","6.5",1,"2.2",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-15,NA,49,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.22
2020-06-25,"BH","2.0","3.5","V",20,8,"1.23","4.2",1,"0.8",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,88,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.23
2020-06-25,"BH","2.0","3.5","V",NA,NA,"<1","1.7",1,"0.3",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.5","V",NA,NA,"<1","3.6",1,"0.7",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.0","P",32,42,"5.83","37.0",3,NA,"1.0","2.0",2.8,1,NA,2020,NA,NA,"EC",2021-11-18,NA,755,"blue",NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,5.83
2020-06-25,"BH","2.0","3.0","V",45,10,"1.32","4.5",1,"1.3",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,24,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.32
2020-06-25,"BH","2.0","3.0","V",NA,NA,"<1","3.2",1,"0.9",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.0","V",NA,NA,"<1","2.0",1,"0.6",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.0","V",NA,NA,"<1","4.1",1,"0.9",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.0","V",NA,NA,"<1","4.1",1,"0.7",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.0","V",NA,NA,"<1","3.0",1,"0.9",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.0","V",NA,NA,"<1","2.6",1,"0.8",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.0","V",25,8,"2.21","6.5",1,"1.9",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,708,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,2.21
2020-06-25,"BH","2.0","3.0","V",22,15,"1.67","5.5",1,"1.6",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,60,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.67
2020-06-25,"BH","2.0","3.0","V",21,18,"1.13","5.2",1,"1.3",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,702,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.13
2020-06-25,"BH","2.0","3.0","V",16,15,"1.31","3.4",1,"1.4",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,41,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.31
2020-06-25,"BH","2.0","3.0","V",15,11,"1.11","5.2",1,"1.3",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,23,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.11
2020-06-25,"BH","2.0","3.0","V",3,7,"2.5","6.2",1,"2.0",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,84,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,2.5
2020-06-25,"BH","2.0","3.0","V",NA,NA,"<1","3.8",1,"1.3",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.0","V",NA,NA,"<1","3.4",1,"1.0",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.0","V",3,9,"1.01","3.1",1,"1.1",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,70,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.01
2020-06-25,"BH","2.0","3.0","V",14,13,"2.04","4.8",2,"1.5",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,26,"blue",NA,NA,NA,NA,NA,"one bite","yes",NA,NA,NA,NA,2.04
2020-06-25,"BH","2.0","3.0","V",5,26,"1.45","6.0",1,"1.1",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,734,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.45
2020-06-25,"BH","2.0","3.0","V",NA,NA,"<1","3.0",1,"1.3",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-25,"BH","2.0","3.0","V",30,34,"1.03","5.5",1,"1.3",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,756,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.03
2020-06-25,"BH","2.0","3.0","V",28,26,"1.16","7.9",1,"1.3",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,707,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.16
2020-06-25,"BH","2.0","3.0","V",NA,NA,"<1","5.5",1,"1.5",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.0","V",NA,NA,"<1","5.9",1,"2.2",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.0","V",NA,NA,"<1","3.0",1,"0.3",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.0","V",NA,NA,"<1","3.5",1,"0.6",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","2.0","3.0","V",28,29,"1.22","5.0",1,"1.5",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,706,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.22
2020-06-25,"BH","2.0","3.0","V",30,35,"1.05","5.5",1,"1.5",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,47,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,1.05
2020-06-25,"BH","2.0","3.0","V",NA,NA,"<1","4.5",1,"1.3",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,0.5
2020-06-25,"BH","DP",NA,"V",NA,NA,"2.53","11.0",1,"3.1",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,56,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,2.53
2020-06-25,"BH","DP",NA,"V",NA,NA,"2.6","13.5",1,"3.2",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,14,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,2.6
2020-06-25,"BH","DP",NA,"V",NA,NA,"2.97","28.5",1,"5.0",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,58,"blue",NA,NA,NA,NA,NA,"has many aphids","yes",NA,NA,NA,NA,2.97
2020-06-25,"BH","DP",NA,"V",NA,NA,"3.09","10.4",1,"4.3",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,5,"blue",NA,NA,NA,NA,NA,"top of plant eaten off","yes",NA,NA,NA,NA,3.09
2020-06-25,"BH","DP",NA,"V",NA,NA,"2.91","10.8",1,"2.9",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,80,"blue",NA,NA,NA,NA,NA,"lots of branching","no",NA,NA,NA,NA,2.91
2020-06-25,"BH","DP",NA,"V",NA,NA,"2.24","9.3",1,"3.3",NA,NA,NA,NA,NA,2020,NA,NA,"EC",2021-11-18,NA,30,"blue",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,2.24
2021-06-15,"BH","1.0","5.5","X",37,50,NA,NA,NA,NA,NA,NA,NA,NA,"dead, but was large and flowering",2021,NA,NA,"ER",2021-10-29,NA,111,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","1.0","6.0",NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,"missing",2021,NA,NA,"ER",2021-10-29,NA,22,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","1.0","7.0","X",22,35,NA,NA,NA,NA,NA,NA,NA,NA,"dead but fruited",2021,NA,NA,"ER",2021-10-29,NA,103,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","1.0","7.5","X",20,13,NA,NA,NA,NA,NA,NA,NA,NA,"dead but fruited",2021,NA,NA,"ER",2021-10-29,NA,139,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","1.0","7.5","X",23,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,"ER",2021-10-29,NA,28,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","1.0","7.5","X",43,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,"ER",2021-10-29,NA,1,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","1.0","8.5","X",50,10,NA,NA,NA,NA,NA,NA,NA,NA,"dead but was large and flowering",2021,NA,NA,"ER",2021-10-29,NA,149,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","1.0","8.5","X",25,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,"ER",2021-10-29,NA,10,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","1.0","8.5","X",5,22,NA,NA,NA,NA,NA,NA,NA,NA,"dead but was large and flowering",2021,NA,NA,"ER",2021-10-29,NA,71,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","1.0","9.0","X",2,39,NA,NA,NA,NA,NA,NA,NA,NA,"dead but was large and flowering",2021,NA,NA,"ER",2021-10-29,NA,9,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","1.0","9.0","X",0,30,NA,NA,NA,NA,NA,NA,NA,NA,"dead but was flowering",2021,NA,NA,"ER",2021-10-29,NA,8,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","1.0","9.0","X",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,"ER",2021-10-29,NA,80,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","1.0","10.0","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dead but was fruiting",2021,NA,NA,"ER",2021-10-29,NA,152,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","1.0","10.0","X",46,5,NA,NA,NA,NA,NA,NA,NA,NA,"dead but was fruiting",2021,NA,NA,"ER",2021-10-29,NA,134,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","1.0","10.5","X",37,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,"ER",2021-10-29,NA,133,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","1.0","2.5","V",3,46,"0.79","5.5",1,"1.5","0.0",NA,NA,NA,NA,2021,NA,NA,"ER",2021-10-29,NA,44,"purple",NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,0.5
2021-06-15,"BH","1.0","2.5","P",35,0,"4.89","72.0",3,NA,"0.0","43.0",8.5,2,"dead side stem; perennial",2021,NA,NA,"ER",2021-10-29,NA,49,"purple",NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,4.89
2021-06-15,"BH","1.0","4.0","P",33,18,"5.51","92.0",4,NA,"0.0","36.0",10,1,"top broke off; perennial",2021,NA,NA,"ER",2021-10-29,NA,33,"purple",NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,5.51
2021-06-15,"BH","1.0","9.0","V",1,9,"4.97","24.0",2,"4.9","0.0",NA,NA,0,NA,2021,NA,NA,"ER",2021-10-29,NA,78,"purple",NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,4.97
2021-06-15,"BH","1.0","9.0","P",48,16,"8.53","118.0",5,NA,"0.0","85.0",9.5,4,NA,2021,NA,NA,"ER",2021-10-29,NA,52,"purple",NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,8.53
2021-06-15,"BH","1.0","9.0","V",45,15,"3.71","37.5",1,"5.0","0.0",NA,NA,NA,NA,2021,NA,NA,"ER",2021-10-29,NA,96,"purple",NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,3.71
2021-06-15,"BH","1.0","9.5","V",48,28,"1.98","12.5",1,"2.3","0.0",NA,NA,NA,NA,2021,NA,NA,"ER",2021-10-29,NA,28,"purple",NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,1.98
2021-06-15,"BH","2.0","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,"ER",2021-10-29,NA,74,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","2.0","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"band number could be 89",2021,NA,NA,"ER",2021-10-29,NA,49,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","2.0","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,"ER",2021-10-29,NA,68,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","2.0","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,"ER",2021-10-29,NA,507,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","2.0","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,"ER",2021-10-29,NA,730,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","2.0","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,"ER",2021-10-29,NA,705,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","2.0","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,"ER",2021-10-29,NA,82,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","2.0","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,"ER",2021-10-29,NA,98,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","2.0","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,"ER",2021-10-29,NA,88,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","2.0","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,"ER",2021-10-29,NA,709,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,"BH","2.0","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,"ER",2021-10-29,NA,786,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
