"","Census_date","Site","Transect_plot","Quad","Phenology","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Num_total_branches","Longest_leaf_cm","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Notes","Census_year","Year_marked","Entered_by","Date_entered","Collected_by","Tag","2018tag","2019tag","Band","Band_color","Band_num","Pick_color","Sword_color","Canopy_width_cm","Leaf_thickness_mm","Buds","Herbivory","Num_leaves","Category_herbivory","Stem_diam_mm_UFA"
"1630",2022-07-27,"WL3","2","1","V",6,7,"0.91","1.9",1,"0.9",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",342,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1631",2022-07-27,"WL3","2","1","V",NA,NA,"0.35","1.1",1,"0.5",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1632",2022-07-27,"WL3","2","1","V",NA,NA,"0.42","0.7",1,"0.4",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1633",2022-07-27,"WL3","2","1","V",NA,NA,"0.42","0.9",1,"0.7",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1634",2022-07-27,"WL3","2","1","V",22,11,"0.53","2.0",1,"0.6",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",131,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1635",2022-07-27,"WL3","2","1","V",33,3,"0.8","1.6",1,"1.2",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",91,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1636",2022-07-27,"WL3","2","1","V",21,12,"0.94","2.2",1,"0.7",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",20,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1637",2022-07-27,"WL3","2","1","V",46,2,"0.86","1.5",1,"0.7",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",45,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1638",2022-07-27,"WL3","2","1","V",28,11,"0.53","1.3",1,"0.4",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",103,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1639",2022-07-27,"WL3","2","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"1640",2022-07-27,"WL3","2","1","V",16,19,"0.94","1.7",1,"0.8",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",97,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1641",2022-07-27,"WL3","2","1","V",41,25,"0.87","1.7",1,"0.6",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",100,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1642",2022-07-27,"WL3","2","1","V",10,50,"0.75","2.1",1,"0.7",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",158,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1643",2022-07-27,"WL3","2","1","V",NA,NA,"0.54","1.1",1,"0.3",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1644",2022-07-27,"WL3","2","1","V",NA,NA,"0.89","3.1",1,"0.7",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1645",2022-07-27,"WL3","2","1","V",NA,NA,"0.31","1.1",1,"0.2",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1646",2022-07-27,"WL3","2","1","V",NA,NA,"0.3","1.0",1,"0.2",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1647",2022-07-27,"WL3","2","1","V",NA,NA,"0.67","1.1",1,"0.6",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1648",2022-07-27,"WL3","2","1","V",NA,NA,"0.59","1.6",1,"0.5",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1649",2022-07-27,"WL3","2","1","V",NA,NA,"0.53","1.4",1,"0.6",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1650",2022-07-27,"WL3","2","1","V",NA,NA,"0.51","1.5",1,"0.7",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1651",2022-07-27,"WL3","2","1","V",NA,NA,"0.33","1.0",1,"0.2",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1652",2022-07-27,"WL3","2","1","V",NA,NA,"0.42","1.2",1,"0.4",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1653",2022-07-27,"WL3","2","1","V",NA,NA,"0.41","0.8",1,"0.3",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1654",2022-07-27,"WL3","2","1","V",NA,NA,"0.71","1.5",1,"0.6",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1655",2022-07-27,"WL3","2","1","V",NA,NA,"0.43","1.6",1,"0.3",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1656",2022-07-27,"WL3","2","1","V",NA,NA,"0.6","1.9",1,"0.6",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1657",2022-07-27,"WL3","2","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"1658",2022-07-27,"WL3","2","1","V",NA,NA,"0.65","1.4",1,"0.5",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1659",2022-07-27,"WL3","2","1","V",NA,NA,"0.58","1.1",1,"0.5",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1660",2022-07-27,"WL3","2","1","V",NA,NA,"0.43","1.0",1,"0.4",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1661",2022-07-27,"WL3","2","1","V",NA,NA,"0.75","1.6",1,"0.6",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1662",2022-07-27,"WL3","2","1","V",NA,NA,"0.35","0.6",1,"0.3",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1663",2022-07-27,"WL3","2","1","V",NA,NA,"0.39","0.7",1,"0.7",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1664",2022-07-27,"WL3","2","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"white",NA,NA,NA,NA,NA,NA,NA,NA
"1665",2022-07-27,"WL3","2","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"white",NA,NA,NA,NA,NA,NA,NA,NA
"1666",2022-07-27,"WL3","2","1.5","P",20,30,"1.06","13.0",1,NA,"0.0","10.0",5.2,1,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"blue",77,NA,"yellow",NA,NA,NA,"N",NA,NA,1.06
"1667",2022-07-27,"WL3","2","1.5","P",35,15,"1.6","10.3",3,NA,"0.0","15.0",3.4,3,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"blue",89,NA,"yellow",NA,NA,NA,"Y",NA,NA,1.6
"1668",2022-07-27,"WL3","2","1.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"1669",2022-07-27,"WL3","2","1.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"1670",2022-07-27,"WL3","2","1.5","V",4,3,"0.8","3.0",3,"1.0",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",103,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1671",2022-07-27,"WL3","2","1.5","V",19,7,"1.99","6.0",2,"1.4",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",93,"red",NA,NA,NA,NA,"N",NA,NA,1.99
"1672",2022-07-27,"WL3","2","1.5","V",NA,NA,"0.21","0.9",1,"0.2",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1673",2022-07-27,"WL3","2","1.5","V",NA,NA,"0.27","1.2",1,"0.7",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1674",2022-07-27,"WL3","2","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,NA,NA,NA
"1675",2022-07-27,"WL3","2","2","V",NA,NA,"0.34","1.2",1,"0.7",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1676",2022-07-27,"WL3","2","2","V",NA,NA,"0.25","1.0",1,"0.6",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1677",2022-07-27,"WL3","2","2","V",NA,NA,"0.36","1.3",1,"0.7",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1678",2022-07-27,"WL3","2","2","V",NA,NA,"0.42","1.2",1,"0.6",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1679",2022-07-27,"WL3","2","2","V",NA,NA,"0.35","2.1",1,"0.7",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1680",2022-07-27,"WL3","2","2","V",NA,NA,"0.2","1.1",1,"0.5",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"Y",NA,NA,0.5
"1681",2022-07-27,"WL3","2","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"could not find",2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"1682",2022-07-27,"WL3","2","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"1683",2022-07-27,"WL3","2","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"1684",2022-07-27,"WL3","2","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"1685",2022-07-27,"WL3","2","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"1686",2022-07-27,"WL3","2","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"1687",2022-07-27,"WL3","2","2.5","V",NA,NA,"0.42","1.2",1,"0.9",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1688",2022-07-27,"WL3","2","2.5","V",NA,NA,"0.47","2.1",1,"0.8",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1689",2022-07-27,"WL3","2","2.5","V",NA,NA,"0.43","2.2",1,"0.9",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1690",2022-07-27,"WL3","2","2.5","V",NA,NA,"0.32","1.6",1,"0.5",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1691",2022-07-27,"WL3","2","2.5","V",NA,NA,"0.27","1.0",1,"0.3",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1692",2022-07-27,"WL3","2","1.5","P",24,19,"1.3","9.5",4,NA,"0.0","8.0",4.4,3,"repro plant with no band, added 7/27",2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",36,NA,NA,NA,NA,NA,"N",NA,NA,1.3
"1693",2022-07-27,"WL3","2","3","V",NA,NA,"0.46","1.1",1,"1.0",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1694",2022-07-27,"WL3","2","3","V",NA,NA,"0.3","1.2",1,"0.6",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1695",2022-07-27,"WL3","2","4","V",NA,NA,"0.21","0.8",1,"0.3",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1696",2022-07-27,"WL3","2","4","V",NA,NA,"0.48","0.9",1,"0.6",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1697",2022-07-27,"WL3","2","4","V",NA,NA,"0.24","0.6",1,"0.2",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1698",2022-07-27,"WL3","2","4.5","P",NA,NA,"2.16","15.5",2,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"blue",35,NA,"yellow",NA,NA,NA,"N",NA,NA,2.16
"1699",2022-07-27,"WL3","2","4.5","P",NA,NA,"1.56","13.0",4,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"orange",75,NA,"yellow",NA,NA,NA,"N",NA,NA,1.56
"1700",2022-07-27,"WL3","2","4.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,NA,NA,NA
"1701",2022-07-27,"WL3","2","4.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"1702",2022-07-27,"WL3","2","4.5","V",NA,NA,"0.21","1.7",1,"0.4",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1703",2022-07-27,"WL3","2","4.5","V",NA,NA,"0.3","1.0",1,"0.4",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1704",2022-07-27,"WL3","2","4.5","V",NA,NA,"0.27","1.6",1,"0.5",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1705",2022-07-27,"WL3","2","4.5","V",NA,NA,"0.33","1.4",1,"0.7",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1706",2022-07-27,"WL3","2","3","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"1707",2022-07-27,"WL3","3","0","P",46,50,"4.57","22.6",1,NA,"0.0","93.0",5.8,1,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"blue",78,NA,"orange",NA,NA,NA,"Y",NA,NA,4.57
"1708",2022-07-27,"WL3","3","0","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,NA,NA,NA
"1709",2022-07-27,"WL3","3","0","V",14,9,"0.55","3.2",1,"0.7",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",5,"blue",NA,NA,NA,NA,"N",NA,NA,0.5
"1710",2022-07-27,"WL3","3","0","V",16,7,"0.76","3.2",2,"0.6",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",32,"blue",NA,NA,NA,NA,"Y",NA,NA,0.5
"1711",2022-07-27,"WL3","3","0","V",43,42,"0.59","1.8",1,"0.8",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",55,"red",NA,NA,NA,NA,"Y",NA,NA,0.5
"1712",2022-07-27,"WL3","3","0","V",47,36,"1.36","1.9",1,"1.3",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",12,"red",NA,NA,NA,NA,"Y",NA,NA,1.36
"1713",2022-07-27,"WL3","3","0","V",44,34,"1.04","2.7",1,"1.6",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",37,"red",NA,NA,NA,NA,"Y",NA,NA,1.04
"1714",2022-07-27,"WL3","3","0","V",10,48,"0.52","0.8",1,"0.3",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",62,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1715",2022-07-27,"WL3","3","0","V",0,22,"0.51","2.9",1,"0.7",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",67,"red",NA,NA,NA,NA,"Y",NA,NA,0.5
"1716",2022-07-27,"WL3","3","0","V",29,8,"0.93","2.6",1,"1.8",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",54,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1717",2022-07-27,"WL3","3","0","V",27,9,"0.93","4.0",1,"1.3",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",64,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1718",2022-07-27,"WL3","3","0","V",5,5,"1.12","4.7",1,"1.8",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",82,"red",NA,NA,NA,NA,"Y",NA,NA,1.12
"1719",2022-07-27,"WL3","3","0","V",NA,NA,"0.66","2.5",1,"1.0",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1720",2022-07-27,"WL3","3","0","V",NA,NA,"1.06","4.8",1,"2.0",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"Y",NA,NA,1.06
"1721",2022-07-27,"WL3","3","0.5","V",34,5,"0.51","2.0",1,"0.6",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",72,"blue",NA,NA,NA,NA,"Y",NA,NA,0.5
"1722",2022-07-27,"WL3","3","0.5","V",20,32,"1.15","3.5",1,"2.0",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",70,"red",NA,NA,NA,NA,"Y",NA,NA,1.15
"1723",2022-07-27,"WL3","3","1","V",17,4,"0.82","2.6",1,"1.6",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",74,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1724",2022-07-27,"WL3","3","1.5","V",NA,NA,"0.39","0.9",1,"0.3",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,"N",NA,NA,0.5
"1725",2022-07-27,"WL3","3","1.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"1726",2022-07-27,"WL3","3","1.5","V",43,2,"1.24","2.2",1,"1.9",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",75,"red",NA,NA,NA,NA,"Y",NA,NA,1.24
"1727",2022-07-27,"WL3","3","1.5","V",NA,NA,"0.43","1.1",1,"0.4",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1728",2022-07-27,"WL3","3","1.5","V",23,5,"1.26","1.7",1,"1.7",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",2,"red",NA,NA,NA,NA,"N",NA,NA,1.26
"1729",2022-07-27,"WL3","3","1.5","V",20,16,"0.52","1.8",1,"0.4",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",23,"red",NA,NA,NA,NA,"Y",NA,NA,0.5
"1730",2022-07-27,"WL3","3","1.5","V",20,19,"0.87","4.3",1,"1.9",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",50,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1731",2022-07-27,"WL3","3","1.5","V",41,34,"1.41","2.5",1,"1.7",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",98,"red",NA,NA,NA,NA,"Y",NA,NA,1.41
"1732",2022-07-27,"WL3","3","1.5","V",9,25,"1.67","3.8",4,"2.1",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",63,"red",NA,NA,NA,NA,"Y",NA,NA,1.67
"1733",2022-07-27,"WL3","3","1.5","V",0,33,"1.34","3.0",1,"1.7",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",65,"red",NA,NA,NA,NA,"N",NA,NA,1.34
"1734",2022-07-27,"WL3","3","2","V",0,11,"0.58","1.8",1,"0.9",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",68,"blue",NA,NA,NA,NA,"N",NA,NA,0.5
"1735",2022-07-27,"WL3","3","2","V",36,10,"1.39","3.1",1,"1.7",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",56,"red",NA,NA,NA,NA,"N",NA,NA,1.39
"1736",2022-07-27,"WL3","3","2","V",32,36,"1.38","3.2",1,"3.1",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",84,"red",NA,NA,NA,NA,"N",NA,NA,1.38
"1737",2022-07-27,"WL3","3","2.5","V",42,22,"0.76","3.0",1,"1.4",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",53,"red",NA,NA,NA,NA,"Y",NA,NA,0.5
"1738",2022-07-27,"WL3","3","2.5","V",2,19,"1.02","2.4",1,"1.0",NA,NA,NA,NA,NA,2022,NA,"YHW",2022-08-30,NA,NA,NA,NA,NA,"white",87,"red",NA,NA,NA,NA,"Y",NA,NA,1.02
